653,Maecius
654,Nautius
655,Papirius
656,Trebonius
657,Iunius
658,Cornelius
659,Papirius
660,Caedicius
661,Cornelius
662,Claudius
663,Nautius
664,Hortensius
665,Valerius
666,Aelius
667,Aquillius
668,Claudius
669,Aemilius
670,Aelius
671,Aemilius
672,Servilius
673,Caecilius
674,Cornelius
675,Fabricius
676,Aemilius
677,Vibellius
678,Cornelius
679,Valerius
680,Aemilius
681,Marcius
682,Valerius
683,Coruncanius
684,Sulpicius
685,Decius
686,Maenius
687,Genucius
688,Cornelius
689,Cornelius
690,Postumius
691,Fabius
692,Fabius
693,Sextilia
695,Papirius
696,Quinctius
697,Genucius
698,Cornelius
699,Fulvius
700,Fabius
701,Sempronius
702,Claudius
703,Atilius
704,Iulius
705,Fabius
706,Apronius
707,Iunius
709,Fabius
710,Mamilius
712,Fabius
713,Claudius
714,Claudius
715,Fabius
716,Valerius
718,Postumius
719,Mamilius
720,Valerius
721,Otacilius
722,Cornelius
723,Cornelius
724,Duillius
725,Caecilius
726,Aquillius
727,Atilius
728,Sulpicius
729,Caedicius
730,Calpurnius
731,Laberius
732,Atilius
733,Laetorius
734,Manlius
735,Caedicius
736,Nautius
737,Calpurnius
738,Fulvius
739,Aemilius
740,Mamilius
742,Servilius
743,Sempronius
744,Claudius
745,Furius
746,Aurelius
747,Servilius
748,Aurelius
749,Cassius
750,Valerius
751,Caecilius
752,Cornelius
753,Iunius
754,Claudius
755,Fundanius
756,Pullius
757,Fabius
758,Manlius
759,Otacilius
760,Fabius
761,Sempronius
762,Fabius
763,Atilius
764,Sulpicius
765,Lutatius
766,Postumius
767,Valerius
768,Lutatius
769,Genucius
770,Publicius
771,Publicius
772,Mulvius
773,Lollius
774,Sextilius
776,Claudius
777,Sempronius
778,Mamilius
779,Valerius
780,Cornelius
781,Fulvius
782,Cornelius
783,Licinius
784,Claudius
785,Aemilius
786,Livius
787,Manlius
788,Postumius
789,Carvilius
790,Cornelius
791,Pomponius
792,Aemilius
793,Flaminius
796,Aemilius
797,Iunius
798,Octavius
799,Coruncanius
800,Coruncanius
