Relationship Assertion: #1046,http://romanrepublic.ac.uk/rdf/entity/Person/2293,http://romanrepublic.ac.uk/rdf/entity/Person/3645,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1047,http://romanrepublic.ac.uk/rdf/entity/Person/2597,http://romanrepublic.ac.uk/rdf/entity/Person/4192,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1048,http://romanrepublic.ac.uk/rdf/entity/Person/2758,http://romanrepublic.ac.uk/rdf/entity/Person/4248,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #105,http://romanrepublic.ac.uk/rdf/entity/Person/1134,http://romanrepublic.ac.uk/rdf/entity/Person/1504,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1050,http://romanrepublic.ac.uk/rdf/entity/Person/744,http://romanrepublic.ac.uk/rdf/entity/Person/591,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1051,http://romanrepublic.ac.uk/rdf/entity/Person/4174,http://romanrepublic.ac.uk/rdf/entity/Person/2597,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1052,http://romanrepublic.ac.uk/rdf/entity/Person/1594,http://romanrepublic.ac.uk/rdf/entity/Person/1422,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1053,http://romanrepublic.ac.uk/rdf/entity/Person/1429,http://romanrepublic.ac.uk/rdf/entity/Person/4022,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1054,http://romanrepublic.ac.uk/rdf/entity/Person/1756,http://romanrepublic.ac.uk/rdf/entity/Person/4172,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1055,http://romanrepublic.ac.uk/rdf/entity/Person/4080,http://romanrepublic.ac.uk/rdf/entity/Person/1903,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1056,http://romanrepublic.ac.uk/rdf/entity/Person/4249,http://romanrepublic.ac.uk/rdf/entity/Person/2370,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1057,http://romanrepublic.ac.uk/rdf/entity/Person/4250,http://romanrepublic.ac.uk/rdf/entity/Person/2370,http://romanrepublic.ac.uk/rdf/entity/Relationship/19
Relationship Assertion: #1058,http://romanrepublic.ac.uk/rdf/entity/Person/2262,http://romanrepublic.ac.uk/rdf/entity/Person/1645,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1059,http://romanrepublic.ac.uk/rdf/entity/Person/4020,http://romanrepublic.ac.uk/rdf/entity/Person/1134,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #106,http://romanrepublic.ac.uk/rdf/entity/Person/1545,http://romanrepublic.ac.uk/rdf/entity/Person/1422,http://romanrepublic.ac.uk/rdf/entity/Relationship/14
Relationship Assertion: #1060,http://romanrepublic.ac.uk/rdf/entity/Person/3945,http://romanrepublic.ac.uk/rdf/entity/Person/826,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1062,http://romanrepublic.ac.uk/rdf/entity/Person/1134,http://romanrepublic.ac.uk/rdf/entity/Person/4201,http://romanrepublic.ac.uk/rdf/entity/Relationship/11
Relationship Assertion: #1063,http://romanrepublic.ac.uk/rdf/entity/Person/4201,http://romanrepublic.ac.uk/rdf/entity/Person/4665,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
