1173,SULP1173 C. Sulpicius (66) C. f. C. n. Galus,cos. 166,-100
1174,ORFI1174 Sex. Orfidienus (col. 1019),praef.? 191,-125
1175,AEMI1175 L. Aemilius (127) Regillus,pr. 190,-175
1176,ATIN1176 C. Atinius (9) Hor. Labeo,pr. 190,-125
1177,AURU1177 L. Aurunculeius (4),pr. 190,-175
1178,FULV1178 Cn. Fulvius (12),pr. 190,-125
1179,FURI1179 C. Furius (31) Aculeo,q. 190,-125
1180,AEMI1180 M. Aemilius (69) Lepidus,tr. mil. 190,-125
1181,ANTO1181 Q. Antonius (33),leg. env. 190,-125
1182,SEMP1182 Ti. Sempronius (53) P. f. Ti. n. Gracchus,cos. 177,-100
1183,TERE1183 A. Terentius (80) Varro,pr. 184,-100
1184,CLAU1184 M. Claudius (204) Lepidus,leg. env. 190,-125
1185,AEMI1185 M. Aemilius (129) (Regillus),son of? M. Aemilius (128) Regillus (pr. 217),-190
1186,AEMI1186 L. Aemilius (138) Scaurus,grandfather of? M. Aemilius (140) M. f. L. n. Cam. Scaurus (cos. 115),-125
1187,ATIL1187 M. Atilius (68) Serranus,pr. 174,-100
1188,FABI1188 Q. Fabius (127) Q. f. Pictor,pr. 189,-167
1190,PLAU1190 L. Plautius (19) Hypsaeus,pr. 189,-125
1191,CLAU1191 P. Claudius (305) Ap. f. P. n. Pulcher,cos. 184,-125
1192,SULP1192 Ser. Sulpicius (57) Galba,pr. 187,-125
1193,CAEC1193 A. Caecilius (10),aed. pl. 189,-100
1194,FULV1194 Q. Fulvius (60) Cn. f. M. n. Flaccus,cos. suff. 180,-125
1195,SEMP1195 P. Sempronius (49) Gracchus,tr. pl. 189,-125
1196,SEMP1196 C. Sempronius (81) Rutilus,tr. pl. 189,-125
1197,CORN1197 Cn. Cornelius (268) Merula,leg. amb.? 188,-125
1198,AURE1198 M. Aurelius (104) Cotta,father of? L. Aurelius (98) L.? f. C. n. Cotta (cos. 144),-125
1200,VALE1200 C. Valerius (208) M. f. P. n. Laevinus,cos. suff. 176,-100
1201,VALE1201 M. Valerius (252) M. f. M'. n. Messalla,cos. 188,-100
1204,MANL1204 L. Manlius (47) Acidinus Fulvianus,cos. 179,-125
1205,MARC1205 Q. Marcius (79) L. f. Q. n. Philippus,cos. 186,-100
1206,STER1206 C. Stertinius (4),pr. 188,-125
1207,VALE1207 C. Valerius (349) Tappo,tr. pl. 188,-125
1208,FABI1208 Q. Fabius (32  58) (Buteo),pr. 181,-125
1209,FABI1209 Q. Fabius (105) Maximus,pr. 181,-125
1212,CORN1212 P. Cornelius (95) L. f. P. n. Cethegus,cos. 181,-100
1213,FURI1213 M. Furius (63) Luscus,aed. pl. 187,-125
1214,SEMP1214 C. Sempronius (30) Blaesus,pr. 184,-100
1215,ABUR1215 M. Aburius (2),pr. 176,-125
1216,MUMM1216 L. Mummius (7),pr. 177,-125
1217,MUMM1217 Q. Mummius (11),tr. pl. 187,-125
1218,PETI1218 Q. Petillius (4),tr. pl. 187,-125
1219,PETI1219 Q. Petillius (11  cf. 4) C. f. Q. n. Spurinus,cos. 176,-176
1220,ATIN1220 C. Atinius (1  2),pr. 188,-186
1221,AURE1221 C. Aurelius (213) Scaurus,pr. 186,-125
1222,CALP1222 C. Calpurnius (62) C. f. C. n. Piso,cos. 180,-180
1223,CORN1223 P. Cornelius (384) Sulla,pr. 186,-125
1224,LICI1224 M. Licinius (1?  108) Lucullus,pr. 186,-125
1225,MAEN1225 T. Maenius (15),pr. 186,-125
1226,QUIN1226 L. Quinctius (37) Crispinus,pr. 186,-125
1227,AFRA1227 C. Afranius (15) Stellio,pr. 185,-125
1228,ATIL1228 C. Atilius (63  cf. 60) Serranus,pr. 185,-125
1229,CLAU1229 M. Claudius (223  224) M. f. M. n. Marcellus,cos. 183,-169
1231,POST1231 L. Postumius (62) Tempsanus,pr. 185,-125
1232,VALE1232 M. Valerius (210) Laevinus,pr. 182,-100
1233,PUPI1233 L. Pupius (5),pr. 183,-100
1234,SICI1234 Cn. Sicinius (8),pr. 183,-100
1235,CLAU1235 Ti. Claudius (250) Nero,pr. 181,-125
1236,IUVE1236 L. Iuventius (29) Thalna,leg. env. 184,-125
1237,QUIN1237 T. Quinctilius (18) Varus,son of? P. Quinctilius (12) P. f. Varus (pr. 203),-125
1238,CORN1238 P. Cornelius (96) Cethegus,pr. 184,-125
1239,DECI1239 C. Decimius (9) Flavus,father of? C. Decimius (1) (pr. 169),-184
1240,NAEV1240 Q. Naevius (4  16) Matho,pr. 184,-125
1241,SEMP1241 P. Sempronius (65) Longus,pr. 184,-183
1242,FULV1242 Q. Fulvius (61) Q. f. M. n. Flaccus,cos. 179,-172
1243,CAEL1243 M. Caelius (10),tr. pl.? 184,-125
1244,FANN1244 C. Fannius (6),tr. pl. 184,-125
1245,MINU1245 C. Minucius (30) Augurinus,tr. pl. 184,-125
1246,NAEV1246 M. Naevius (3),tr. pl. 184,-125
1247,FULV1247 M. Fulvius (57) Flaccus,leg. env. 170,-100
1248,FULV1248 Q. Fulvius (95) M. f. M. n. Nobilior,cos. 153,-75
1249,CORN1249 P. Cornelius (375) Sisenna,pr. 183,-125
1250,IULI1250 L. Iulius (27) (Caesar),pr. 183,-125
1251,POST1251 Sp. Postumius (49) A. f. A. n. Albinus (Paullulus),cos. 174,-100
1253,AEBU1253 T. Aebutius (10) Parrus,pr. 178,-100
1254,CAEC1254 L. Caecilius (49) Denter,pr. 182,-125
1255,OGUL1255 M. Ogulnius (4) Gallus,pr. 182,-125
1256,TERE1256 C. Terentius (51) Istra,pr. 182,-125
1257,ORCH1257 C. Orchius (1),tr. pl. 182,-125
1258,ANON1258 M. - (?),leg. amb. 182,-125
1259,MINU1259 L. Minucius (15  63) Thermus,son of? Q. Minucius (65) Q. f. L. n. Thermus (cos. 193),-100
1260,AURE1260 L. Aurelius (97) Cotta,father of? L. Aurelius (98) L.? f. C. n. Cotta (cos. 144),-125
1262,DURO1262 L. Duronius (2),pr. 181,-125
1263,FABI1263 Q. Fabius (58) Buteo,pr. 181,-100
1264,PINA1264 M. Pinarius (4  21?) Rusca (or Posca),pr. 181,-125
1265,IULI1265 Sex. Iulius (148  149) Sex. f. L. n. Caesar,cos. 157,-75
1266,SERV1266 M. Servilius (18) M. f. C. n.,son of? M. Servilius (78) C. f. P. n. Pulex Geminus (cos. 202),-100
1267,SULP1267 L. Sulpicius (14),tr. mil. 181,-125
1268,ACIL1268 L. Acilius (6),leg. lieut. 181,-125
1269,SCRI1269 C. Scribonius (4),monetal. 154,-100
1270,ACIL1270 M'. Acilius (36) M'. f. C. n. Glabrio,cos. suff. 154,-100
1271,PORC1271 L. Porcius (24) L. f. Pap. Licinus,praef.? 172,-100
1272,LUCR1272 C. Lucretius (23) Gallus,pr. 171,-100
1273,MATI1273 C. Matienus (2),pr. 173,-150
1274,CORN1274 P. Cornelius (260) Mammula,pr. 180,-125
1275,HOST1275 A. Hostilius (16) L. f. A. n. Mancinus,cos. 170,-100
1276,MAEN1276 C. Maenius (10),pr. 180,-125
1277,MINU1277 Ti. Minucius (43) Molliculus,pr. 180,-180
1278,POST1278 L. Postumius (41) A. f. A. n. Albinus,cos. 173,-100
1279,VILL1279 L. Villius (5) Annalis,pr. 171,-100
1281,FULV1281 M. Fulvius (57  92) (Nobilior),tr. mil. 180,-125
1282,CORN1282 L. Cornelius (137) Dolabella,II vir naval. 178,-125
1283,POPI1283 M. Popillius (24) P. f. P. n. Laenas,cos. 173,-100
1284,POPI1284 P. Popillius (26) Laenas,son of? P. Popillius (25) (Laenas),-125
1285,CORN1285 P. Cornelius (331) P. f. P. n. Scipio,aug. after 181,-150
1286,FULV1286 Q. Fulvius (29  cf. 95) M. f. Nobilior,III vir epul. 180,-75
1287,CLOE1287 P. Cloelius (9) Siculus,rex sacr. after 181,-125
1288,MUCI1288 P. Mucius (16) Q. f. P. n. Scaevola,cos. 175,-100
1289,MUCI1289 Q. Mucius (20) Q. f. P. n. Scaevola,cos. 174,-100
1290,CLAU1290 Ap. Claudius (103) Centho,pr. 175,-100
1291,SERV1291 Cn. Servilius (45) Cn. f. Cn. n. Caepio,cos. 169,-100
1292,COMI1292 -. Cominius (1),praef. 179,-125
1295,CLAU1295 Ti. Claudius (251) Nero,pr. 178,-100
1296,CLUV1296 C. Cluvius (14) Saxula,pr. before 177,-100
1297,FONT1297 T. Fonteius (26) Capito,pr. 178,-125
1298,TITI1298 M. Titinius (13  cf. 20),pr. 178,-125
1300,AEBU1300 M. Aebutius (7),tr. mil. 178,-125
1301,AELI1301 C. Aelius (6  cf. Caelius 1) (or Caelius),tr. mil. 178,-125
1302,AELI1302 T. Aelius (13),tr. mil. 178,-125
1303,ATIU1303 L. Atius (Attius 5),tr. mil. 178,-125
1304,CASS1304 C. Cassius (55) C. f. C. n. Longinus,cos. 171,-100
1305,LICI1305 M. Licinius (166) Strabo,tr. mil. 178,-178
1306,AEBU1306 -. Aebutius (not in RE) T. f.,le. env. 178,-125
1308,FURI1308 C. Furius (10),leg. lieut. 170,-100
1309,CORN1309 Cn. Cornelius (320  325) Scipio,pr.? 177,-125
1310,NUMI1310 C. Numisius (2),pr. 177,-125
1311,QUIN1311 C. Quinctius (40) Flamininus,pr. 177,-125
1312,AELI1312 Q. Aelius (104) P. f. Q. n. Paetus,cos. 167,-100
1314,LICI1314 A. Licinius (129) Nerva,tr. pl. 177,-125
1315,PAPI1315 C. Papirius (76) Turdus,tr. pl. 177,-125
1318,CLAU1318 M. Claudius (225) M. f. M. n. Marcellus,cos. 166,-148
1319,AQUI1319 L. Aquillius (24) Gallus,pr. 176,-125
1320,CORN1320 M. Cornelius (348  cf. 35) Scipio Maluginensis,pr. 176,-150
1321,LICI1321 P. Licinius (60) C. f. P. n. Crassus,cos. 171,-100
1322,PAPI1322 L. Papirius (62) Maso,pr. 176,-125
1323,FURI1323 L. Furius (77) Philus,pr. 171,-170
1324,AELI1324 P. Aelius (84) P. f. P. n. Ligus,cos. 172,-100
1325,BAEB1325 Q. Baebius (40) Sulca,pr.? 175,-100
1326,CORN1326 Ser. Cornelius (2  388) Sulla,pr. 175,-100
1327,LUTA1327 Cn. Lutatius (11) Cerco,pr.? 175,-100
1328,POPI1328 C. Popillius (18) P. f. P. n. Laenas,cos. 172,-100
1329,ATIL1329 M. Atilius (21  68) (Serranus),pr. 174,-100
1330,CLAU1330 L. Claudius (22),pr. 174,-100
1331,CORN1331 L. Cornelius (325) Scipio,pr. 174,-100
1332,FURI1332 P. Furius (82) Philus,pr. 174,-150
1333,MEMM1333 C. Memmius (4),pr. 172,-100
1334,CANU1334 L. Canuleius (6  12) (Dives),pr. 171,-100
1335,MINU1335 Q. Minucius (23),leg. amb. 174,-100
1336,SULP1336 C. Sulpicius (50) C. f. Galba,pr. 171,-100
1337,VETU1337 Ti. Veturius (23) Gracchus Sempronianus,son of? Ti. Sempronius (51) Ti. f. Ti. n. Gracchus (cos. 215),-100
1338,SEMP1338 C. Sempronius (63) Ti. f. Ti. n. Longus,X vir s. f. after 175,-100
1340,CICE1340 C. Cicereius (1),pr. 173,-100
1341,FABI1341 N. Fabius (56) Buteo,pr. 173,-173
1342,SERV1342 C. Servilius (9) (Geminus),aed. pl.? 173,-100
1343,CORN1343 M. Cornelius (259) Mammula,leg. amb. 173,-100
1344,CAEC1344 M. Caecilius (50) Denter,leg. amb. 173,-100
1345,TREM1345 C. Tremellius (1),pr. before 169,-100
1346,APPU1346 L. Appuleius (28) Saturninus,pr. 166,-100
1347,APPU1347 Q. Appuleius (16),X vir agr. dand. assig. 173,-100
1348,CAEC1348 M. Caecilius (16),leg. amb. 172,-100
1350,MUNA1350 C. Munatius (5),X vir agr. dand. assig. 173,-100
1352,CLUV1352 Sp. Cluvius (8),pr. 172,-100
1353,IUNI1353 M. Iunius (122) M. f. M. n. Pennus,cos. 167,-100
1354,LICI1354 C. Licinius (51) C. f. P. n. Crassus,cos. 168,-100
1355,LUCR1355 Sp. Lucretius (14),pr. 172,-100
1356,OCTA1356 Cn. Octavius (17) Cn. f. Cn. n.,cos. 165,-162
1357,LUCR1357 M. Lucretius (8),tr. pl. 172,-100
1358,MARC1358 Q. Marcius (100) Scilla,tr. pl. 172,-100
1359,MARC1359 M. Marcius (102) Sermo,tr. pl. 172,-100
1360,DECI1360 M. Decimius (4),leg. amb.? 172,-100
1362,CORN1362 P. Cornelius (202) L. f. L. n. Lentulus,cos. suff. 162,-121
1363,CORN1363 Ser. Cornelius (208a) Lentulus,pr. 169,-100
1364,DECI1364 L. Decimius (3),leg. amb. 172,-100
1365,PLAE1365 C. Plaetorius (4),leg. amb. 172,-100
1366,DOMI1366 Cn. Domitius (19) Cn. f. L. n. Ahenobarbus,cos. suff. 162,-125
1367,CANI1367 C. Caninius (8) Rebilus,pr. 171,-100
1369,FULV1369 M. Fulvius (93) M. f. M. n. Nobilior,cos. 159,-100
1370,MANL1370 -. Manlius (43  26?) L. f. Acidinus,tr. mil. 171,-100
1372,POMP1372 L. Pompeius (10),tr. mil. 171,-100
1373,DECI1373 C. Decimius (1),pr. 169,-100
1374,LICI1374 A. Licinius (131) Nerva,pr. 166,-100
1375,ABUR1375 C. Aburius (1),leg. amb. 171,-100
1376,CARV1376 Sp. Carvilius (7),leg. env. 171,-100
1377,CORN1377 M. Cornelius (93) C. f. C. n. Cethegus,cos. 160,-100
1378,FULV1378 M. Fulvius (92) (Nobilior),leg. env.? 171,-100
1379,MARC1379 P. Marcius (89) Rex,leg. env. 171,-100
1380,MINU1380 T. Minucius (58) Rufus,leg. lieut.? 171,-100
1382,HORT1382 L. Hortensius (4),pr. 170,-100
1383,MAEN1383 Q. Maenius (14),pr. 170,-100
1384,MANL1384 T. Manlius (83) A. f. T. n. Torquatus,cos. 165,-75
1385,RAEC1385 M. Raecius (3),pr. 170,-100
1386,AUFI1386 Cn. Aufidius (4),tr. pl. 170,-100
1387,IUVE1387 M'. Iuventius (30) T. f. T. n. Pap. Thalna,cos. 163,-163
1388,DIGI1388 Sex. Digitius (3),tr. mil. 170,-100
1389,SICI1389 Cn. Sicinius (6  8),leg. amb. 170,-100
1390,CORN1390 P. Cornelius (76) P. f. Blasio,pr. c. 165 or c. 140,-75
1391,MEMM1391 T. Memmius (19),leg. amb. 170,-100
1392,CANI1392 M. Caninius (12) Rebilus,brother of? C. Caninius (8) Rebilus (pr. 171),-150
1393,COEL1393 L. Coelius (1) Antipater,leg. lieut. 169,-100
1394,FONT1394 P. Fonteius (24) Capito,pr. 169,-100
1395,MARC1395 C. Marcius (61) C. f. Q. n. Figulus,cos. 162,-100
1396,CORN1396 P. Cornelius (353) P. f. Cn. n. Scipio Nasica Corculum,cos. 162,-141
1397,RUTI1397 P. Rutilius (8),tr. pl. 169,-100
1398,VOCO1398 Q. Voconius (4) Hor. Saxa,tr. pl. 169,-100
1399,NUMI1399 T. Numisius (10) Ste. Tarquiniensis,leg. amb. 167,-100
1400,BAEB1400 L. Baebius (15),leg. env. 168,-100
1403,MARC1403 Q. Marcius (80) Q. f. L. n. Philippus,leg. amb.? 163,-100
1404,ANNI1404 T. Annius (63  64) T. f. Luscus,cos. 153,-125
1405,DECI1405 P. Decius (20) Subolo,father of? P. Decius (9) (P.? f.) Subolo (pr. 115),-100
1406,POST1406 L. Postumius (42) Sp. f. L. n. Albinus,cos. 154,-154
1407,AEBU1407 M. Aebutius (13) Helva,pr. 168,-100
1408,ANIC1408 L. Anicius (15) L. f. L. n. Gallus,cos. 160,-100
1409,BAEB1409 Cn. Baebius (42  cf. 43) Tamphilus,pr. 168,-100
1410,FONT1410 P. Fonteius (17) Balbus,pr. 168,-100
1411,PAPI1411 C. Papirius (32) Carbo,pr. 168,-100
1412,TREM1412 Cn. Tremellius (2),pr. 159,-100
1413,MANL1413 L. Manlius (26  cf. 43) (Acidinus),q. 168,-100
1414,STER1414 L. Stertinius (6),q. 168,-100
1415,CORN1415 L. Cornelius (324) Scipio,q. 167,-161
1416,POST1416 C. Postumius (10),tr. mil. 168,-100
1417,SULP1417 Ser. Sulpicius (58) Ser. f. P. n. Galba,cos. 144,-130
1418,HOST1418 C. Hostilius (3) (Tubulus),leg. amb. 168,-100
1420,POST1420 A. Postumius (31) A. f. A. n. Albinus,cos. 151,-75
1421,ANTO1421 A. Antonius (18),leg. env. 168,-100
1422,FABI1422 Q. Fabius (109) Q. f. Q. n. Maximus Aemilianus,cos. 145,-130
1423,CORN1423 L. Cornelius (190  191?) Lentulus,leg. env. 168,-100
1424,CAEC1424 Q. Caecilius (94) Q. f. L. n. Metellus Macedonicus,cos. 143,-115
1425,LICI1425 C. Licinius (133) Nerva,pr. 167,-100
1426,PERP1426 M. Perperna (3),leg. env. 168,-100
1427,PETI1427 L. Petillius (2),leg. env. 168,-100
1428,POMP1428 -. Pompeius (not in RE),leg. env. 168,-100
1429,AELI1429 Q. Aelius (154) Tro. Tubero,tr. pl. 177,-100
1430,ANIC1430 Cn. Anicius (3),leg. lieut. 168,-100
1431,ATIL1431 L. Atilius (not in RE),leg. lieut.? 168,-100
1433,PORC1433 M. Porcius (14) M. f. M. n. Cato Licinianus,pr. 152,-152
1434,SERG1434 M. Sergius (41) Silus,son of? M. Sergius (40) Silus (pr. 197),-100
1435,SALV1435 -. Salvius (1),praef. 168,-100
1436,SEMP1436 T. Sempronius (72) Musca,V vir fin. cognosc. stat. 168,-100
1437,NAEV1437 L. Naevius (11) Balbus,V vir fin. cognosc. stat. 168,-100
1438,APPU1438 C. Appuleius (not in RE) Saturninus,V vir fin. cognosc. stat. 168,-100
1439,CASS1439 Q. Cassius (69) L. f. Q. n. Longinus,cos. 164,-164
1440,CLAU1440 Ti. Claudius (252) Nero,pr. 167,-100
1441,FULV1441 Cn. Fulvius (13),pr. 167,-100
1442,MANL1442 A. Manlius (73) A. f. T. n. Torquatus,cos. 164,-100
1443,ANTO1443 M. Antonius (27),tr. pl. 167,-100
1444,POMP1444 M. Pomponius (9),pr. 161,-100
1445,SEMP1445 Ti. Sempronius (12),tr. pl. 167,-100
1446,TERE1446 P. Terentius (75) Tuscivicanus,leg. amb. 167,-100
1447,MANI1447 P. Manilius (13),brother of? M'. Manilius (12) P. f. P. n. (cos. 149),-100
1448,IUNI1448 L. Iunius (19) (Brutus),leg. amb. 167,-100
1449,QUIN1449 T. Quinctius (46) T. f. T. n. Flamininus,cos. 150,-100
1450,BAEB1450 A. Baebius (8),praef. 167,-100
1451,GABI1451 -. Gabinius (2),praef. 167,-100
1452,CLAU1452 Ap. Claudius (295) Cn. f. Ap. n. Pulcher,cos. 143,-130
1453,FONT1453 M. Fonteius (11),pr. 166,-100
1454,IULI1454 L. Iulius (28  cf. 127) (Caesar),pr. 166,-100
1455,QUIN1455 P. Quinctilius (13) Varus,pr. 166,-100
1456,RUTI1456 P. Rutilius (12) Calvus,pr. 166,-100
1457,CORN1457 Cn. Cornelius (132) Cn. f. Cn. n. Dolabella,cos. 159,-100
1460,VALE1460 M. Valerius (253) M. f. M. n. Messalla,cos. 161,-100
1461,FANN1461 C. Fannius (20) C. f. C. n. Strabo,cos. 161,-100
1462,MEMM1462 Q. Memmius (18),leg. amb. 164,-100
1463,MANL1463 T. Manlius (16),leg. amb. 164,-100
1464,SERG1464 M'. Sergius (16),father of? M'. Sergius (17) M'. f. (pr. late C2),-100
1465,CORN1465 L. Cornelius (224) Cn. f. L. n. Lentulus Lupus,cos. 156,-124
1466,VALE1466 L. Valerius (174) L. f. P. n. Flaccus,cos. 152,-152
1468,AURE1468 L. Aurelius (179) L. f. L. n. Orestes,cos. 157,-75
1469,CORN1469 Cn. Cornelius (269) Merula,leg. amb. 154,-100
1470,SERV1470 -. Servilius (64) Glaucia,leg. amb. 162,-100
1471,AEMI1471 M. Aemilius (70) M'. f. M'. n. Lepidus,cos. 158,-75
1472,CORN1472 L. Cornelius (271) Merula,aed. cur. 161,-100
1473,APUS1473 P. Apustius (3),leg. amb. 161,-100
1474,CORN1474 Cn. Cornelius (175  177) Cn. f. L. n. Lentulus,cos. 146,-75
1475,MARC1475 L. Marcius (46) C. f. C. n. Censorinus,cos. 149,-75
1476,OPIM1476 Q. Opimius (10) Q. f. Q. n.,cos. 154,-100
1479,PETR1479 C. Petronius (86  cf. 89),leg. amb. 156,-100
1480,MANI1480 M'. Manilius (12) P. f. P. n.,cos. 149,-75
1481,CLAU1481 C. Claudius (106) Centho,son of? C. Claudius (105) Centho,-155
1482,AURU1482 C. Aurunculeius (3),leg. amb. 155,-100
1483,CALP1483 L. Calpurnius (87) C. f. C. n. Piso Caesoninus,cos. 148,-75
1484,LICI1484 L. Licinius (102) Lucullus,cos. 151,-100
1485,AURE1485 L. Aurelius (98) L.? f. C. n. Cotta,cos. 144,-75
1486,TERE1486 -. Terentius (77) Varro,q.? 154,-154
1487,OPPI1487 L. Oppius (10),pr. before 154,-100
1489,FLAM1489 -. Flaminius (1),son of? C. Flaminius (3) C. f. C. n. (cos. 187),-100
1492,VALE1492 L. Valerius (175) L. f. L. n. Flaccus,cos. 131,-75
1494,ACIL1494 M'. Acilius (25) L. f. K. n. Balbus,cos. 150,-100
1495,MUMM1495 L. Mummius (7a  16.1195ff.) L. f. L. n. Achaicus,cos. 146,-75
1496,AELI1496 -. Aelius (1),pr. or tr. pl. c. 153,-100
1497,FUFI1497 -. Fufius (1),tr. pl.  or pr. c. 153,-100
1498,ANON1498 Q. - (not in RE),leg. amb. 153,-100
1499,ATIL1499 M. Atilius (22) (Serranus),pr. 152,-75
1500,LICI1500 P. Licinius (72) P. f. P. n. Crassus Dives Mucianus,cos. 131,-130
1502,POST1502 Sp. Postumius (47) Sp. f. Sp. n. Albinus Magnus,cos. 148,-75
1503,HOST1503 A. Hostilius (17) Mancinus,aed. cur.? 151,-75
1504,CORN1504 P. Cornelius (335) P. f. P. n. Scipio Africanus Aemilianus,cos. 147,-129
1506,CORN1506 Cn. Cornelius (347) Cn. f. Cn. n. Scipio Hispanus,pr. 139,-75
1507,IUVE1507 P. Iuventius (31) Thalna,pr. 149,-148
1508,HOST1508 L. Hostilius (20) L. f. L. n. Mancinus,cos. 145,-75
1509,ATIN1509 -. Atinius (not in RE),tr. pl.? 149,-75
1510,CALP1510 L. Calpurnius (96) L. f. C. n. Piso Frugi,cos. 133,-50
1511,SCRI1511 L. Scribonius (18) Libo,tr. pl. 149,-75
1512,SCAN1512 M. Scantius or Scantinius (Scantius 2  cf. Scantinius 1),tr. pl.? 149,-75
1513,CORN1513 P. Cornelius (354) P. f. P. n. Scipio Nasica Serapio,cos. 138,-132
1514,LICI1514 M. Licinius (22),pr. before 148,-75
1515,MANL1515 L. Manlius (94) Vulso,leg. amb. 149,-75
1516,PESC1516 C. Pescennius (19.1086),III vir cap. before 149,-100
1518,FULC1518 L. Fulcinnius (2),q. 148,-75
1519,LIVI1519 C. Livius (14) M. f. M. n. Drusus,cos. 147,-75
1520,LICI1520 L. Licinius (120) Murena,pr. before 146,-75
1521,SEMP1521 C. Sempronius (91) Tuditanus,pr. before 146,-75
1522,VETI1522 C. Vetilius (1),pr. 147,-146
1523,FANN1523 C. Fannius (7) M. f. (C.? n.),cos. 122,-50
1524,LAEL1524 C. Laelius (3) C. f. C. n. Men. Sapiens,cos. 140,-125
1525,SEMP1525 Ti. Sempronius (54) Ti. f. P. n. Gracchus,tr. pl. 133,-133
1529,CLAU1529 -. Claudius (376) Unimanus,pr.? 146,-75
1530,OPPI1530 -. Oppius (2),pr. 146,-75
1531,PLAU1531 C. Plautius (9) (Hypsaeus),pr. 146,-125
1532,IULI1532 L. Iulius (29),aed. cur.? 146,-75
1533,IUNI1533 M. Iunius (49) M. f. M. n. Brutus,pr. before 139,-125
1534,IUNI1534 M. Iunius (22) (Silanus),aed. cur.? 146,-75
1535,LIVI1535 -. Livius (2),tr. pl. 146,-75
1536,PUBL1536 C. Publilius (6),q. 146,-75
1537,TERE1537 A. Terentius (81) Varro,son of? A. Terentius (80) Varro (pr. 184),-75
1538,PAPI1538 C. Papirius (12) (Carbo),leg. env. 146,-75
1541,GABI1541 A. Gabinius (6),tr. pl. 139,-75
1542,MUMM1542 Sp. Mummius (13),pr. before 143,-75
1543,IUNI1543 D. Iunius (160) Silanus,spec. comm. 146,-75
1544,CAEC1544 L. Caecilius (83) Q. f. L. n. Metellus Calvus,cos. 142,-75
1545,FABI1545 Q. Fabius (115) Q. f. Q. n. Maximus Servilianus,cos. 142,-75
1546,NIGI1546 C. Nigidius (1),pr. 145 or 144,-75
1547,LICI1547 C. Licinius (52) Crassus,tr. pl. 145,-75
1548,SEMP1548 C. Sempronius (92) C. f. C. n. Tuditanus,cos. 129,-75
1549,PETR1549 M. Petronius (89),leg. amb.? 145,-75
1550,MARC1550 Q. Marcius (90) Rex,pr. 144,-75
1551,POMP1551 Q. Pompeius (12) A. f.,cos. 141,-75
1552,SERV1552 Cn. Servilius (46) Cn. f. Cn. n. Caepio,cos. 141,-50
1553,AEMI1553 M. Aemilius (83) M. f. M. n. Lepidus Porcina,cos. 137,-100
1554,LICI1554 -. Licinius (130) Nerva,pr. 143 or 142,-75
1555,QUIN1555 -. Quinctius (2),pr. 143,-75
1556,SERV1556 Q. Servilius (48) Cn. f. Cn. n. Caepio,cos. 140,-75
1557,DIDI1557 T. Didius (1),tr. pl. 143,-75
1558,TREM1558 L. Tremellius (6) Cn. f. Cam. Scrofa,pr. before 135,-75
1559,OCCI1559 Q. Occius (1) Achilles,leg. lieut. 140,-75
1561,CALP1561 Cn. Calpurnius (73) Piso,cos. 139,-75
1562,HOST1562 L. Hostilius (26) Tubulus,pr. 142,-141
1563,POPI1563 M. Popillius (22) M. f. P. n. Laenas,cos. 139,-75
1565,IUNI1565 D. Iunius (57) M. f. M. n. Brutus Callaicus,cos. 138,-75
1566,IUNI1566 D. Iunius (161) Silanus Manlianus,pr. 141,-140
1567,MUCI1567 P. Mucius (17) P. f. Q. n. Scaevola,cos. 133,-114
1568,CORN1568 L. Cornelius (192) P. f. L. n. Lentulus,cos. 130,-130
1569,HOST1569 C. Hostilius (18) A. f. L. n. Mancinus,cos. 137,-75
1570,CLAU1570 Ti. Claudius (63) Asellus,tr. pl. 140,-75
1571,OPPI1571 -. Oppius (3),tr. mil. 140,-140
1572,ATIL1572 Sex. Atilius (69) M. f. Serranus,cos. 136,-75
1573,FURI1573 L. Furius (78) Philus,cos. 136,-75
1574,PLAU1574 L. Plautius (20) Hypsaeus,pr.? 138,-75
1575,CALP1575 Q. Calpurnius (86) C. f. C. n. Piso,cos. 135,-75
1576,FULV1576 Ser. Fulvius (64) Q. f. Flaccus,cos. 135,-75
1577,CURI1577 C. Curiatius (3  cf. 10  11),tr. pl.? 138,-75
1578,LICI1578 -.? Licinius (2),tr. pl. 138,-75
1579,CLAU1579 M. Claudius (26) (Marcellus),pr. 137,-137
1581,FULV1581 C. Fulvius (53) Q. f. Cn. n. Flaccus,cos. 134,-75
1582,ANTI1582 M. Antius (7) Briso,tr. pl. 137,-75
1583,CASS1583 L. Cassius (72) Longinus Ravilla,cos. 127,-50
1584,MANL1584 -. Manlius (2  cf. 74),pr. 136,-75
1585,RUTI1585 P. Rutilius (9) M. f.,tr. pl. 136,-75
1589,COSC1589 M. Cosconius (8) C. f.,pr. 135,-75
1590,POPI1590 P. Popillius (28  cf. 7  22) C. f. P. n. Laenas,cos. 132,-100
1591,RUPI1591 P. Rupilius (5) P. f. P. n.,cos. 132,-131
1592,MINU1592 Q. Minucius (25),aed. cur.? 135,-75
1594,FABI1594 Q. Fabius (110) Q. Aemiliani f. Q. n. Maximus Allobrogicus,cos. 121,-100
1595,MEMM1595 C. Memmius (5  3),pr.? 104,-100
1596,RUTI1596 P. Rutilius (34) P. f.  Rufus,cos. 105,-75
